#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu04390	Hippo signaling pathway	11	153	0.0073	ENSMUSP00000003687,ENSMUSP00000007757,ENSMUSP00000020974,ENSMUSP00000029948,ENSMUSP00000031681,ENSMUSP00000035900,ENSMUSP00000043849,ENSMUSP00000045710,ENSMUSP00000085299,ENSMUSP00000101080,ENSMUSP00000109884	Bmpr1a,Bmpr1b,Ctnna3,Dlg3,Fgf1,Fzd7,Id2,Tgfb2,Tgfb3,Tgfbr1,Wnt16
mmu04550	Signaling pathways regulating pluripotency of stem cells	10	137	0.0103	ENSMUSP00000020974,ENSMUSP00000021810,ENSMUSP00000029371,ENSMUSP00000029948,ENSMUSP00000031681,ENSMUSP00000035900,ENSMUSP00000044612,ENSMUSP00000109884,ENSMUSP00000112430,ENSMUSP00000139219	Bmpr1a,Bmpr1b,Fgfr2,Fzd7,Id2,Id4,Meis1,Smad9,Wnt16,Zfhx3
mmu04530	Tight junction	11	165	0.0111	ENSMUSP00000021554,ENSMUSP00000029694,ENSMUSP00000034472,ENSMUSP00000069549,ENSMUSP00000085299,ENSMUSP00000085913,ENSMUSP00000087457,ENSMUSP00000087756,ENSMUSP00000099671,ENSMUSP00000107869,ENSMUSP00000128803	Actn1,Arhgef2,Cacna1d,Dlg3,Itgb1,Jam3,Myh10,Myh11,Myl6,Myl9,Rock1
mmu04010	MAPK signaling pathway	15	292	0.0173	ENSMUSP00000003687,ENSMUSP00000007757,ENSMUSP00000033699,ENSMUSP00000043849,ENSMUSP00000045710,ENSMUSP00000049457,ENSMUSP00000076115,ENSMUSP00000088334,ENSMUSP00000107863,ENSMUSP00000107869,ENSMUSP00000108413,ENSMUSP00000110371,ENSMUSP00000112430,ENSMUSP00000128388,ENSMUSP00000132547	Cacna1c,Cacna1d,Cacna2d1,Cacnb2,Efna5,Fgf1,Fgfr2,Flna,Mef2c,Ntf3,Pdgfd,Tgfb2,Tgfb3,Tgfbr1,Zak
mmu04933	AGE-RAGE signaling pathway in diabetic complications	8	100	0.0173	ENSMUSP00000003687,ENSMUSP00000007757,ENSMUSP00000029771,ENSMUSP00000043849,ENSMUSP00000084282,ENSMUSP00000098765,ENSMUSP00000108553,ENSMUSP00000109084	Col4a3,Col4a4,Col4a5,Col4a6,F3,Tgfb2,Tgfb3,Tgfbr1
mmu05200	Pathways in cancer	22	522	0.0186	ENSMUSP00000003687,ENSMUSP00000007757,ENSMUSP00000019924,ENSMUSP00000022646,ENSMUSP00000028499,ENSMUSP00000031681,ENSMUSP00000035079,ENSMUSP00000043849,ENSMUSP00000045710,ENSMUSP00000069549,ENSMUSP00000071720,ENSMUSP00000077314,ENSMUSP00000078047,ENSMUSP00000084282,ENSMUSP00000087457,ENSMUSP00000098765,ENSMUSP00000101080,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000109884,ENSMUSP00000112430,ENSMUSP00000121127	Camk2g,Col4a3,Col4a4,Col4a5,Col4a6,Ctnna3,Fgf1,Fgfr2,Fzd7,Gnb4,Gng8,Hey2,Hhip,Itgav,Itgb1,Mlh1,Nkx3-1,Rock1,Tgfb2,Tgfb3,Tgfbr1,Wnt16
mmu04926	Relaxin signaling pathway	9	130	0.0200	ENSMUSP00000007757,ENSMUSP00000038532,ENSMUSP00000048218,ENSMUSP00000077314,ENSMUSP00000084282,ENSMUSP00000098765,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000121127	Acta2,Col4a3,Col4a4,Col4a5,Col4a6,Creb5,Gnb4,Gng8,Tgfbr1
mmu05146	Amoebiasis	8	105	0.0200	ENSMUSP00000003687,ENSMUSP00000021554,ENSMUSP00000022369,ENSMUSP00000043849,ENSMUSP00000084282,ENSMUSP00000098765,ENSMUSP00000108553,ENSMUSP00000109084	Actn1,Col4a3,Col4a4,Col4a5,Col4a6,Tgfb2,Tgfb3,Vcl
mmu04911	Insulin secretion	7	85	0.0229	ENSMUSP00000020362,ENSMUSP00000038532,ENSMUSP00000047353,ENSMUSP00000071720,ENSMUSP00000107869,ENSMUSP00000108413,ENSMUSP00000140275	Atp1b2,Cacna1c,Cacna1d,Camk2g,Creb5,Kcnma1,Kcnmb1
mmu04261	Adrenergic signaling in cardiomyocytes	9	140	0.0284	ENSMUSP00000038532,ENSMUSP00000047353,ENSMUSP00000049457,ENSMUSP00000071720,ENSMUSP00000083725,ENSMUSP00000107869,ENSMUSP00000108413,ENSMUSP00000110371,ENSMUSP00000119242	Atp1b2,Atp2b4,Cacna1c,Cacna1d,Cacna2d1,Cacnb2,Camk2g,Creb5,Slc8a1
mmu05226	Gastric cancer	9	148	0.0385	ENSMUSP00000003687,ENSMUSP00000007757,ENSMUSP00000031681,ENSMUSP00000035079,ENSMUSP00000043849,ENSMUSP00000045710,ENSMUSP00000101080,ENSMUSP00000109884,ENSMUSP00000112430	Ctnna3,Fgf1,Fgfr2,Fzd7,Mlh1,Tgfb2,Tgfb3,Tgfbr1,Wnt16
mmu04260	Cardiac muscle contraction	6	75	0.0459	ENSMUSP00000047353,ENSMUSP00000049457,ENSMUSP00000083725,ENSMUSP00000107869,ENSMUSP00000108413,ENSMUSP00000110371	Atp1b2,Cacna1c,Cacna1d,Cacna2d1,Cacnb2,Slc8a1
mmu04970	Salivary secretion	6	75	0.0459	ENSMUSP00000029635,ENSMUSP00000047353,ENSMUSP00000048918,ENSMUSP00000073268,ENSMUSP00000119242,ENSMUSP00000140275	Atp1b2,Atp2b4,Gucy1a3,Gucy1b3,Kcnma1,Prkg1
