#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
MMU-446353	Cell-extracellular matrix interactions	4	11	0.0084	ENSMUSP00000021554,ENSMUSP00000033699,ENSMUSP00000087457,ENSMUSP00000101410	Actn1,Fblim1,Flna,Itgb1
MMU-5576892	Phase 0 - rapid depolarisation	6	36	0.0084	ENSMUSP00000028377,ENSMUSP00000033473,ENSMUSP00000071720,ENSMUSP00000107869,ENSMUSP00000108413,ENSMUSP00000110371	Cacna1c,Cacna1d,Cacnb2,Camk2g,Fgf13,Scn2a1
MMU-3000157	Laminin interactions	5	24	0.0100	ENSMUSP00000084282,ENSMUSP00000087457,ENSMUSP00000098765,ENSMUSP00000108553,ENSMUSP00000109084	Col4a3,Col4a4,Col4a5,Col4a6,Itgb1
MMU-2214320	Anchoring fibril formation	4	13	0.0111	ENSMUSP00000084282,ENSMUSP00000098765,ENSMUSP00000108553,ENSMUSP00000109084	Col4a3,Col4a4,Col4a5,Col4a6
MMU-114608	Platelet degranulation	10	121	0.0115	ENSMUSP00000021554,ENSMUSP00000022369,ENSMUSP00000026302,ENSMUSP00000033699,ENSMUSP00000035658,ENSMUSP00000043849,ENSMUSP00000092376,ENSMUSP00000107795,ENSMUSP00000114094,ENSMUSP00000127751	Actn1,Endod1,Flna,Maged2,Pcdh7,Qsox1,Rab27b,Tgfb2,Tmsb4x,Vcl
MMU-2022090	Assembly of collagen fibrils and other multimeric structures	7	62	0.0137	ENSMUSP00000084282,ENSMUSP00000095392,ENSMUSP00000096040,ENSMUSP00000098765,ENSMUSP00000099981,ENSMUSP00000108553,ENSMUSP00000109084	Col15a1,Col4a3,Col4a4,Col4a5,Col4a6,Col6a6,Dst
MMU-5627123	RHO GTPases activate PAKs	4	15	0.0137	ENSMUSP00000033699,ENSMUSP00000069257,ENSMUSP00000128803,ENSMUSP00000131406	Flna,Myl6,Ppp1r12a,Ppp1r12b
MMU-1442490	Collagen degradation	7	64	0.0144	ENSMUSP00000084282,ENSMUSP00000096040,ENSMUSP00000098765,ENSMUSP00000099981,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000110899	Col15a1,Col19a1,Col4a3,Col4a4,Col4a5,Col4a6,Col6a6
MMU-2243919	Crosslinking of collagen fibrils	4	16	0.0144	ENSMUSP00000084282,ENSMUSP00000098765,ENSMUSP00000108553,ENSMUSP00000109084	Col4a3,Col4a4,Col4a5,Col4a6
MMU-1266738	Developmental Biology	21	450	0.0163	ENSMUSP00000006112,ENSMUSP00000023803,ENSMUSP00000025379,ENSMUSP00000028499,ENSMUSP00000043765,ENSMUSP00000044227,ENSMUSP00000047173,ENSMUSP00000066894,ENSMUSP00000069549,ENSMUSP00000071966,ENSMUSP00000073099,ENSMUSP00000076115,ENSMUSP00000077781,ENSMUSP00000084282,ENSMUSP00000087457,ENSMUSP00000096040,ENSMUSP00000099815,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000115062,ENSMUSP00000132547	Ank2,Col4a3,Col4a4,Col4a5,Col6a6,Dpysl3,Dsp,Efna5,Enah,Epha1,Ephb3,Itga9,Itgav,Itgb1,Krt18,Mef2c,Ngef,Pdlim7,Pkp4,Plxnb1,Rock1
MMU-1474290	Collagen formation	8	89	0.0163	ENSMUSP00000084282,ENSMUSP00000095392,ENSMUSP00000096040,ENSMUSP00000098765,ENSMUSP00000099981,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000110899	Col15a1,Col19a1,Col4a3,Col4a4,Col4a5,Col4a6,Col6a6,Dst
MMU-186797	Signaling by PDGF	6	48	0.0163	ENSMUSP00000084282,ENSMUSP00000096040,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000128308,ENSMUSP00000128388	Col4a3,Col4a4,Col4a5,Col6a6,Pdgfd,Thbs2
MMU-2129379	Molecules associated with elastic fibres	5	31	0.0163	ENSMUSP00000001927,ENSMUSP00000028106,ENSMUSP00000028499,ENSMUSP00000043849,ENSMUSP00000087457	Itga8,Itgav,Itgb1,Ltbp1,Tgfb2
MMU-419037	NCAM1 interactions	4	17	0.0163	ENSMUSP00000084282,ENSMUSP00000096040,ENSMUSP00000108553,ENSMUSP00000109084	Col4a3,Col4a4,Col4a5,Col6a6
MMU-5576894	Phase 1 - inactivation of fast Na+ channels	3	7	0.0163	ENSMUSP00000069063,ENSMUSP00000096357,ENSMUSP00000134758	Kcnd3,Kcnip1,Kcnip4
MMU-418346	Platelet homeostasis	7	75	0.0242	ENSMUSP00000069011,ENSMUSP00000073268,ENSMUSP00000077314,ENSMUSP00000114578,ENSMUSP00000119242,ENSMUSP00000121127,ENSMUSP00000128926	Atp2b4,Gnb4,Gng8,Mrvi1,Pde5a,Prkg1,Slc8a2
MMU-418457	cGMP effects	3	10	0.0326	ENSMUSP00000069011,ENSMUSP00000073268,ENSMUSP00000114578	Mrvi1,Pde5a,Prkg1
MMU-3000178	ECM proteoglycans	5	41	0.0362	ENSMUSP00000028106,ENSMUSP00000028499,ENSMUSP00000044227,ENSMUSP00000087457,ENSMUSP00000096040	Col6a6,Itga8,Itga9,Itgav,Itgb1
MMU-76002	Platelet activation, signaling and aggregation	13	242	0.0362	ENSMUSP00000021554,ENSMUSP00000022369,ENSMUSP00000026302,ENSMUSP00000033699,ENSMUSP00000035658,ENSMUSP00000043849,ENSMUSP00000077314,ENSMUSP00000087371,ENSMUSP00000092376,ENSMUSP00000107795,ENSMUSP00000114094,ENSMUSP00000121127,ENSMUSP00000127751	Actn1,Dgkg,Endod1,Flna,Gnb4,Gng8,Maged2,Pcdh7,Qsox1,Rab27b,Tgfb2,Tmsb4x,Vcl
MMU-201451	Signaling by BMP	4	25	0.0388	ENSMUSP00000029371,ENSMUSP00000029948,ENSMUSP00000035900,ENSMUSP00000110411	Bmpr1a,Bmpr1b,Fstl1,Smad9
MMU-446728	Cell junction organization	6	63	0.0394	ENSMUSP00000021554,ENSMUSP00000033699,ENSMUSP00000037113,ENSMUSP00000087457,ENSMUSP00000095392,ENSMUSP00000101410	Actn1,Cdh6,Dst,Fblim1,Flna,Itgb1
