#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu04974	Protein digestion and absorption	8	90	0.0079	ENSMUSP00000047353,ENSMUSP00000084282,ENSMUSP00000096040,ENSMUSP00000098765,ENSMUSP00000104136,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000128926	Atp1b2,Col4a3,Col4a4,Col4a5,Col4a6,Col6a6,Slc1a5,Slc8a2
mmu04310	Wnt signaling pathway	10	146	0.0090	ENSMUSP00000000769,ENSMUSP00000001534,ENSMUSP00000029611,ENSMUSP00000034086,ENSMUSP00000049852,ENSMUSP00000051331,ENSMUSP00000064878,ENSMUSP00000104878,ENSMUSP00000105736,ENSMUSP00000138000	Axin2,Cxxc4,Fzd4,Lef1,Nkd1,Plcb4,Prickle1,Serpinf1,Sost,Wnt5a
mmu04360	Axon guidance	11	174	0.0090	ENSMUSP00000029948,ENSMUSP00000030568,ENSMUSP00000030714,ENSMUSP00000030868,ENSMUSP00000064878,ENSMUSP00000069024,ENSMUSP00000069549,ENSMUSP00000073099,ENSMUSP00000077781,ENSMUSP00000101843,ENSMUSP00000128521	Bmpr1b,Enah,Epha1,Rock1,Sema3a,Sema3c,Sema3d,Sema5a,Unc5c,Unc5d,Wnt5a
mmu04970	Salivary secretion	7	75	0.0095	ENSMUSP00000029635,ENSMUSP00000032192,ENSMUSP00000047353,ENSMUSP00000048918,ENSMUSP00000099473,ENSMUSP00000105736,ENSMUSP00000140275	Adra1d,Atp1b2,Gucy1a3,Gucy1b3,Itpr1,Kcnma1,Plcb4
mmu04020	Calcium signaling pathway	11	180	0.0100	ENSMUSP00000023538,ENSMUSP00000028970,ENSMUSP00000032192,ENSMUSP00000046539,ENSMUSP00000060149,ENSMUSP00000098127,ENSMUSP00000099473,ENSMUSP00000105736,ENSMUSP00000108413,ENSMUSP00000114123,ENSMUSP00000128926	Adra1d,Cacna1c,Cacna1g,Camk4,Erbb4,Itpr1,Mylk,Mylk2,Mylk4,Plcb4,Slc8a2
mmu04390	Hippo signaling pathway	10	153	0.0100	ENSMUSP00000015100,ENSMUSP00000029611,ENSMUSP00000029948,ENSMUSP00000034086,ENSMUSP00000035900,ENSMUSP00000045710,ENSMUSP00000049852,ENSMUSP00000051331,ENSMUSP00000064878,ENSMUSP00000101080	Axin2,Bmpr1a,Bmpr1b,Ctnna3,Fgf1,Fzd4,Lef1,Nkd1,Ppp1cb,Wnt5a
mmu05217	Basal cell carcinoma	6	63	0.0172	ENSMUSP00000026474,ENSMUSP00000029611,ENSMUSP00000049852,ENSMUSP00000051331,ENSMUSP00000064878,ENSMUSP00000078047	Axin2,Fzd4,Gli1,Hhip,Lef1,Wnt5a
mmu05205	Proteoglycans in cancer	11	199	0.0183	ENSMUSP00000015100,ENSMUSP00000032192,ENSMUSP00000043765,ENSMUSP00000049852,ENSMUSP00000064131,ENSMUSP00000064878,ENSMUSP00000069257,ENSMUSP00000069549,ENSMUSP00000114123,ENSMUSP00000128056,ENSMUSP00000131406	Ank2,Erbb4,Fzd4,Gpc3,Ihh,Itpr1,Ppp1cb,Ppp1r12a,Ppp1r12b,Rock1,Wnt5a
mmu04713	Circadian entrainment	7	95	0.0261	ENSMUSP00000029635,ENSMUSP00000032192,ENSMUSP00000048918,ENSMUSP00000077314,ENSMUSP00000098127,ENSMUSP00000105736,ENSMUSP00000108413	Cacna1c,Cacna1g,Gng8,Gucy1a3,Gucy1b3,Itpr1,Plcb4
mmu04925	Aldosterone synthesis and secretion	7	97	0.0278	ENSMUSP00000029540,ENSMUSP00000032192,ENSMUSP00000046539,ENSMUSP00000047353,ENSMUSP00000098127,ENSMUSP00000105736,ENSMUSP00000108413	Atp1b2,Cacna1c,Cacna1g,Camk4,Itpr1,Npr1,Plcb4
mmu04971	Gastric acid secretion	6	72	0.0278	ENSMUSP00000023538,ENSMUSP00000028970,ENSMUSP00000032192,ENSMUSP00000047353,ENSMUSP00000060149,ENSMUSP00000105736	Atp1b2,Itpr1,Mylk,Mylk2,Mylk4,Plcb4
mmu05416	Viral myocarditis	6	76	0.0329	ENSMUSP00000072942,ENSMUSP00000076459,ENSMUSP00000077106,ENSMUSP00000078138,ENSMUSP00000090304,ENSMUSP00000109633	Dmd,H2-Q1,H2-Q2,Lama2,Sgcd,Sgcg
mmu05165	Human papillomavirus infection	14	335	0.0448	ENSMUSP00000028106,ENSMUSP00000043828,ENSMUSP00000049852,ENSMUSP00000051331,ENSMUSP00000064878,ENSMUSP00000072942,ENSMUSP00000078138,ENSMUSP00000084282,ENSMUSP00000090304,ENSMUSP00000096040,ENSMUSP00000098765,ENSMUSP00000106443,ENSMUSP00000108553,ENSMUSP00000109084	Axin2,Col4a3,Col4a4,Col4a5,Col4a6,Col6a6,Fzd4,H2-Q1,H2-Q2,Hdac11,Hdac9,Itga8,Lama2,Wnt5a
mmu05200	Pathways in cancer	19	522	0.0455	ENSMUSP00000022646,ENSMUSP00000026474,ENSMUSP00000029611,ENSMUSP00000045710,ENSMUSP00000049852,ENSMUSP00000051331,ENSMUSP00000052648,ENSMUSP00000064878,ENSMUSP00000069549,ENSMUSP00000077314,ENSMUSP00000078047,ENSMUSP00000084282,ENSMUSP00000090304,ENSMUSP00000098765,ENSMUSP00000101080,ENSMUSP00000105736,ENSMUSP00000108553,ENSMUSP00000109084,ENSMUSP00000109104	Ar,Axin2,Col4a3,Col4a4,Col4a5,Col4a6,Ctnna3,Fgf1,Fzd4,Gli1,Gng8,Hhip,Lama2,Lef1,Nkx3-1,Plcb4,Rasgrp2,Rock1,Wnt5a
mmu04730	Long-term depression	5	60	0.0497	ENSMUSP00000029635,ENSMUSP00000032192,ENSMUSP00000048918,ENSMUSP00000087525,ENSMUSP00000105736	Gucy1a3,Gucy1b3,Itpr1,Pla2g4e,Plcb4
